ProductName,ProductID,OriginalPrice,SalePrice,ProductURL,Case,Dial,Strap,Movement,WaterResistant,img_url_1,img_url_2,img_url_3,img_url_4,img_url_5
Citizen L Collection,EM0603-89X,"HKD 3,570","HKD 2,856",https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-902084/cm-0/d-0,Diameter 31.1 mm Thickness 9.4 mm Shape Round Glass Sapphire Glass,Color Gold,Color Gold Width Material Stainless Steel,Quartz,5 ATM,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/201911/5593605911114464037.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Citizen xC,ES9394-56A,"HKD 6,500","HKD 5,200",https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-905401/cm-0/d-0,Diameter 26 mm Thickness 7.4 mm Shape Round Glass Sapphire Glass,Color White,Color Red Width 0 Material Crocodile,Solar,5 ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/202006/5088913778380514787.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Citizen xC,EC1162-59A,"HKD 7,800","HKD 6,240",https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-900350/cm-0/d-0,Diameter 28 mm Thickness 12 mm Shape Round Glass Sapphire Glass,Color Ceramic White,Color Pink Width 9 mm Material Titanium,Solar,5 ATM,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/201907/5385518308989040622.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Citizen xC,EC1165-51W,"HKD 7,800","HKD 6,240",https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-905410/cm-0/d-0,Diameter 28 mm Thickness 8.5 mm Shape Round Glass Sapphire Glass,Color Sakura Pink,Color Silver & Rose Gold Width 0 Material Titanium,Solar,5 ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/202006/5202333799495308448.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Citizen xC,EC1167-55W,"HKD 7,800","HKD 6,240",https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-900348/cm-0/d-0,Diameter 28 mm Thickness 12 mm Shape Round Glass Sapphire Glass,Color Pink,Color Two-tone Width 9 mm Material Titanium,Solar,5 ATM,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/202010/4633190220735358383.JPG_700x650.ashx,N\A,N\A,N\A,N\A
Casio Baby-G,BA110TH-1A,"HKD 1,190",HKD 892,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-904443/cm-0/d-0,Diameter 43 mm Thickness 12.6 mm Shape Round Glass Mineral Glass,Color,Color Width Material Resin,,10 ATM,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/202002/5119450041568711449.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio Baby-G,BA110TH-7A,"HKD 1,190",HKD 892,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-904444/cm-0/d-0,Diameter 43 mm Thickness 12.6 mm Shape Round Glass Mineral Glass,Color,Color Width Material Resin,,10 ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/202002/5301485589735749993.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio(BA110TM-1A),BA110TM-1A,"HKD 1,180",HKD 944,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-906323/cm-0/d-0,Diameter 51 mm Thickness 14.5 mm Shape Round Glass Mineral Glass,Color Purple,Color Black Width Material PU,Quartz,10 ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/202008/5718651965705782635.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio(BA110TM-7A),BA110TM-7A,"HKD 1,180",HKD 944,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-906324/cm-0/d-0,Diameter 51 mm Thickness 14.5 mm Shape Round Glass Mineral Glass,Color Multi Color,Color White Width Material PU,Quartz,10 ATM,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/202008/5638518656937799819.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio Baby-G,BA112-1A,"HKD 1,190",HKD 952,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-900271/cm-0/d-0,Diameter       43 mm       Thickness       15.8 mm       Shape       Round       Glass       Mineral Glass,Color       Pink,Color       Black       Width               Material       PU,Quartz,10 ATM,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/202007/4906679273325074541.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio Baby-G,BA130-1A,"HKD 1,190",HKD 892,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-900279/cm-0/d-0,Diameter 46 mm Thickness 15.8 mm Shape Round Glass Mineral Glass,Color Black,Color Black Width Material PU,Quartz,10 ATM,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/201907/5090735387210948767.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio Baby-G,BA130-4A,"HKD 1,190",HKD 952,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-900280/cm-0/d-0,Diameter 46 mm Thickness 15.8 mm Shape Round Glass Mineral Glass,Color Rose Gold,Color Pink Width Material PU,Quartz,10 ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/201907/5597914393562909364.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio Baby-G,BA130-7A1,"HKD 1,190",HKD 952,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-900281/cm-0/d-0,Diameter       46 mm       Thickness       15.8 mm       Shape       Round       Glass       Mineral Glass,Color       Rose Gold,Color       White       Width               Material       PU,Quartz,10 ATM,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/201907/5510332874483590983.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Citizen Eco Drive,EW2458-15N,"HKD 2,100","HKD 1,680",https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-900392/cm-0/d-0,Diameter 34 mm Thickness Shape Round Glass Mineral Glass,Color Multi-color,Color Navy Width Material Calf Leather,Solar,3 ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/201907/5392436179885872175.jpg_700x650.ashx,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/201907/4955564733154732977.jpg_700x650.ashx,N\A,N\A,N\A
Citizen xC,EC1048-54W,"HKD 8,780","HKD 7,024",https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-900349/cm-0/d-0,Diameter 30 mm Thickness 12 mm Shape Round Glass Sapphire Glass,Color Pink,Color Pink Width 7.9 mm Material Titanium,Solar,5 ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/201907/4918812440746770083.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Citizen xC,EC1115-59W,"HKD 7,800","HKD 6,240",https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-905397/cm-0/d-0,Diameter 27.8 mm Thickness 7.8 mm Shape Round Glass Sapphire Glass,Color Pink Gold,Color Pink Gold  Width 0 Material Titanium,Solar,5 ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/202006/5269643256172518259.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Citizen xC,EC1145-58X,"HKD 10,080","HKD 8,064",https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-905394/cm-0/d-0,Diameter 27.8 mm Thickness 7.7 mm Shape Round Glass Sapphire Glass,Color White,Color Pink Gold  Width 0 Material Titanium,Solar,5 ATM,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/202006/5188138274797364766.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Citizen L Collection,EM0654-88D,"HKD 6,210","HKD 4,968",https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-905344/cm-0/d-0,Diameter 32.2 mm Thickness 7.9 mm Shape Round Glass Sapphire Glass,Color White MOP,Color Silver & Rose Gold Width 0 Material Stainless Steel,Solar,5 ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/202006/5712347067829000413.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Citizen L Collection,EM0656-15A,"HKD 5,430","HKD 4,344",https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-905386/cm-0/d-0,Diameter 32.2 mm Thickness 7.9 mm Shape Round Glass Sapphire Glass,Color White,Color Black Width 0 Material Ezo-Deer Leather,Solar,5 ATM,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/202006/4760584447793060401.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Citizen L Collection,EM0666-89D,"HKD 2,850","HKD 2,280",https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-905358/cm-0/d-0,Diameter 30.5 mm Thickness 7.4 mm Shape Round Glass Sapphire Glass,Color White MOP,Color Silver & Rose Gold Width 0 Material Stainless Steel,Solar,5 ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/202006/5284726632507513993.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Citizen L Collection,EM0668-83A,"HKD 2,580","HKD 2,064",https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-905365/cm-0/d-0,Diameter 30.5 mm Thickness 7.4 mm Shape Round Glass Sapphire Glass,Color Pink Gold,Color Silver Width 0 Material Stainless Steel,Solar,5 ATM,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/202006/5258155071193191877.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Citizen xC,EC1160-54L,"HKD 9,500","HKD 7,600",https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-905407/cm-0/d-0,Diameter 28 mm Thickness 8.5 mm Shape Round Glass Sapphire Glass,Color Blue,Color Silver Width 0 Material Titanium,Solar,5 ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/202006/5395772487016226253.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Citizen xC,ES9440-51X,"HKD 8,800","HKD 7,040",https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-906863/cm-0/d-0,Diameter       27 mm       Thickness               Shape       Round       Glass       Sapphire Glass,Color       Red,Color       Silver       Width               Material       Titanium,Eco-Drive,5 ATM,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/202011/5177080353163644657.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Seiko Lukia,SRWZ90P1,"HKD 3,230","HKD 1,938",https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-901766/cm-0/d-0,Diameter 36 mm Thickness 10 mm Shape Round Glass Sapphire Glass,Color Pink,Color Silver & Rose Gold Width Material Stainless Steel,Quartz,10 ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/201910/4902495692448530997.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Seiko Lukia,SRWZ95P1,"HKD 2,680","HKD 1,608",https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-905517/cm-0/d-0,Diameter 36 mm Thickness 10 mm Shape Round Glass Sapphire Glass,Color Blue,Color Silver Width Material Stainless Steel,Quartz,10ATM,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/202006/5299121862602353328.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio Baby-G,BGA150FL-4A,HKD 980,HKD 735,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-900878/cm-0/d-0,Diameter       43 mm       Thickness       12.8 mm       Shape       Round       Glass       Mineral Glass,Color       Pink,Color       Pink       Width               Material       PU,Quartz,10 ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/201907/5703840552463524338.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio Baby-G,BGA150FL-7A,HKD 980,HKD 735,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-900879/cm-0/d-0,Diameter       43 mm       Thickness       12.8 mm       Shape       Round       Glass       Mineral Glass,Color       White,Color       White       Width               Material       PU,Quartz,10 ATM,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/201907/5339534664572130364.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio Baby-G,BGA150ST-1A,"HKD 1,040",HKD 832,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-906611/cm-0/d-0,Diameter 47.5 mm Thickness 12.8 mm Shape Round Glass Mineral Glass,Color Black,Color Black Width Material PU,Quartz,10 ATM,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/202010/5616035743386399789.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio Baby-G,BGA150ST-4A,"HKD 1,040",HKD 832,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-906612/cm-0/d-0,Diameter 47.5 mm Thickness 12.8 mm Shape Round Glass Mineral Glass,Color Pink,Color Pink Width Material PU,Quartz,10 ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/202010/4662495986383411540.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio Baby-G,BGA150ST-7A,"HKD 1,040",HKD 832,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-906613/cm-0/d-0,Diameter 47.5 mm Thickness 12.8 mm Shape Round Glass Mineral Glass,Color Rose Gold,Color White Width Material PU,Quartz,10 ATM,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/202010/4885704913821223037.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio G-Shock,GMAS120SR-7A,"HKD 1,340","HKD 1,072",https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-906209/cm-0/d-0,Diameter 49 mm Thickness 15.8 mm Shape Round Glass Mineral Glass,Color Rose Gold,Color Transparent Width Material PU,Quartz,20 ATM,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/202007/5274674527369149999.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio G-Shock,GMDS6900SR-7,HKD 940,HKD 752,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-906905/cm-0/d-0,Diameter 48.8 mm Thickness 12.7 mm Shape Round Glass Mineral Glass,Color Rose Gold,Color Transparent Width Material PU,Quartz,20 ATM,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/202011/5403444037253275345.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio G-Shock,GMAS130-2A,"HKD 1,280",HKD 960,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-905669/cm-0/d-0,Diameter 49 mm Thickness 15.5 mm Shape Round Glass Mineral Glass,Color Light Green,Color Light Green Width Material PU,Quartz,20 ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/202006/5472009303419029112.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio Baby-G,MSG400G-7A,"HKD 1,838","HKD 1,470",https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-905693/cm-0/d-0,Diameter 45.6 mm Thickness 13.5 mm Shape Round Glass Mineral Glass,Color White,Color White Width Material PU,Quartz,10 ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/202006/4957180960763314082.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Citizen L Collection,EP5997-51A,"HKD 2,860","HKD 2,288",https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-902056/cm-0/d-0,Diameter 33 mm Thickness 8 mm Shape Round Glass,Color Silver White,Color Gold Width Material Stainless Steel,,5 ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/201911/5176729180718466844.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Citizen xC,ES9442-55A,"HKD 8,200","HKD 6,560",https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-906888/cm-0/d-0,Diameter       27 mm       Thickness       7.4 mm       Shape       Round       Glass       Crystal Glass,Color       Silver,Color       Rose Gold       Width               Material       Titanium,Eco-Drive,5 ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/202011/5594096301322403761.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Citizen xC,ES9445-06A,"HKD 7,800","HKD 6,240",https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-906890/cm-0/d-0,Diameter       27 mm       Thickness       7.4 mm       Shape       Round       Glass       Crystal Glass,Color       Silver,Color       Khaki       Width               Material       Calf,Eco-Drive,5 ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/202011/4775313223385847813.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Citizen L Collection,EW5513-80D,"HKD 6,990","HKD 5,592",https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-905388/cm-0/d-0,Diameter 32.5 mm Thickness 7.4 mm Shape Round Glass Sapphire Glass,Color White MOP,Color Rose Gold Width 0 Material Stainless Steel,Solar,5 ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/202006/5471827346887327464.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Citizen L Collection,EW5524-16E,"HKD 8,070","HKD 6,456",https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-900976/cm-0/d-0,Diameter 32.5 mm Thickness 8.3 mm Shape Round Glass Sapphire Glass,Color Black,Color Black Width 14 mm Material Calf,Solar,5 ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/201909/5210461902843721173.png_700x650.ashx,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/201909/5696117446173445901.png_700x650.ashx,N\A,N\A,N\A
Seiko Domestic,SSVW117J,"HKD 4,660","HKD 3,355",https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-905435/cm-0/d-0,Diameter  24 mm Thickness 8 mm Shape Barrel Glass Sapphire Glass,Color Silver,Color Silver & Rose Gold Width 12 mm Material Stainless Steel,Solar,10ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/202006/5358220119843587970.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Seiko Domestic,SSVW126J,"HKD 4,670",N\A,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-905438/cm-0/d-0,Diameter  24 mm Thickness 8 mm Shape Barrel Glass Sapphire Glass,Color Rose Gold,Color Silver & Rose Gold Width 12 mm Material Stainless Steel,Solar,10ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/202006/5088172131094765062.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Seiko Domestic,SSVW128J,"HKD 4,670",N\A,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-905439/cm-0/d-0,Diameter  24 mm Thickness 8 mm Shape Barrel Glass Sapphire Glass,Color Black,Color Rose Gold Width 12 mm Material Stainless Steel,Solar,10ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/202006/5233364265985796218.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Seiko Domestic,SSVW129J,"HKD 4,980","HKD 3,585",https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-905440/cm-0/d-0,Diameter  24 mm Thickness 8 mm Shape Barrel Glass Sapphire Glass,Color Pink,Color Silver Width 12 mm Material Stainless Steel,Solar,10ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/202006/5094948200990310381.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Seiko Domestic,SSVW130J,"HKD 5,180","HKD 3,729",https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-905441/cm-0/d-0,Diameter  24 mm Thickness 8 mm Shape Barrel Glass Sapphire Glass,Color White,Color Silver & Rose Gold Width 12 mm Material Stainless Steel,Solar,10ATM,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/202006/5559489055079984774.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Seiko Domestic,SWFH097J,"HKD 2,700","HKD 1,944",https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-905448/cm-0/d-0,Diameter 25 mm Thickness 8 mm Shape Barrel Glass Mineral Glass,Color Pink,Color Silver Width 12 mm Material Stainless Steel,Solar,10ATM,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/202006/5138266755942628520.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Seiko Domestic,SWFH098J,"HKD 2,980","HKD 2,145",https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-905449/cm-0/d-0,Diameter 25 mm Thickness 8 mm Shape Barrel Glass Mineral Glass,Color White,Color Silver & Rose Gold Width 12 mm Material Stainless Steel,Solar,10ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/202006/5600968971528971377.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio Baby-G,BA120SP-4A,"HKD 1,160",HKD 580,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-902257/cm-0/d-0,Diameter 46.3 mm Thickness 15.8 mm Shape Round Glass Mineral Glass,Color Fuchsia,Color Fuchsia Width Material PU,Quartz,10 ATM,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/201912/4860131086807918471.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio Baby-G,BGA210-4B2,"HKD 1,190",HKD 595,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-901661/cm-0/d-0,Diameter 49 mm Thickness 14.9 mm Shape Round Glass Mineral Glass,Color Fuchsia,Color Fuchsia Width Material PU,Quartz,,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/201912/5644912831922793508.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio Baby-G,BGA225G-1A,"HKD 1,380",HKD 690,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-902000/cm-0/d-0,Diameter 47 mm Thickness 15.1 mm Shape Round Glass Mineral Glass,Color Black,Color Black Width Material PU,Quartz,,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/201911/5245728650647009523.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio Baby-G,BGA225G-2A,"HKD 1,380",HKD 690,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-901920/cm-0/d-0,Diameter 46.9 mm Thickness 15.1 mm Shape Round Glass Mineral Glass,Color Navy,Color Navy Width Material PU,Quartz,20 ATM,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/201911/5133817819278143872.jpg_700x650.ashx,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/202010/5547643760319494100.jpg_700x650.ashx,N\A,N\A,N\A
Casio Baby-G,BGA230PC-2B,"HKD 1,170",HKD 877,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-904942/cm-0/d-0,Diameter 48.9 mm Thickness 15.3 mm Shape Round Glass Mineral Glass,Color Pink,Color Pink Width Material PU,Quartz,10 ATM,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/202005/5543364696030820414.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio Baby-G,BGA230PC-6B,"HKD 1,170",HKD 877,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-904950/cm-0/d-0,Diameter 42.9 mm Thickness 15.3 mm Shape Round Glass Mineral Glass,Color Light Green,Color Light Green Width Material PU,Quartz,10 ATM,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/202005/5093573377580380825.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio Baby-G,BGA230PC-9B,"HKD 1,170",HKD 877,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-904943/cm-0/d-0,Diameter 48.9 mm Thickness 15.3 mm Shape Round Glass Mineral Glass,Color Pink,Color Pink Width Material PU,Quartz,10 ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/202005/5762535037066779740.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio Baby-G,BGA230SC-3B,"HKD 1,170",HKD 936,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-905631/cm-0/d-0,Diameter 48.9 mm  Thickness 15.3 mm Shape Round Glass Mineral Glass,Color Multi Color,Color Light Green Width Material PU,Quartz,10 ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/202006/5461631535704398623.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio Baby-G,BGA230SC-4B,"HKD 1,170",HKD 877,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-900261/cm-0/d-0,Diameter 43 mm Thickness 15.3 mm Shape Round Glass Mineral Glass,Color Pink,Color Pink Width Material PU,Quartz,10 ATM,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/202010/5714786921592071627.JPG_700x650.ashx,N\A,N\A,N\A,N\A
Casio Baby-G,BGA240-1A3,HKD 930,HKD 697,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-904447/cm-0/d-0,Diameter 43 mm Thickness 13 mm Shape Round Glass Mineral Glass,Color,Color Width Material Resin,,10 ATM,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/202002/5336434014009524163.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio Baby-G,BGA250-1A2,HKD 878,HKD 614,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-905001/cm-0/d-0,Diameter       45.1 mm       Thickness       13.3 mm       Shape       Round       Glass       Mineral Glass,Color       Multi Color,Color       Black       Width               Material       PU,Quartz,10 ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/202005/5651919552000263398.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio Baby-G,BGA255-1A,HKD 910,HKD 682,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-905634/cm-0/d-0,Diameter 45.1 mm Thickness 13.3 mm Shape Round Glass Mineral Glass,Color Black,Color Black Width Material PU,Quartz,10 ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/202006/5314542379935267531.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio Baby-G,BGA260SC-1A,HKD 880,HKD 704,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-904915/cm-0/d-0,Diameter 46.1 mm Thickness 12.3 mm Shape Round Glass Mineral Glass,Color Black,Color Black Width Material PU,Quartz,10 ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/202005/5159966747216603046.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio Baby-G,BGD570-1,HKD 780,HKD 624,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-907125/cm-0/d-0,Diameter 44.9 mm Thickness 12.9 mm Shape Round Glass Mineral Glass,Color Black,Color Black Width Material PU,Quartz,20 ATM,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/202012/5246542474857698796.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio Baby-G,BGD570-4,HKD 790,HKD 632,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-907102/cm-0/d-0,Diameter 44.9 mm Thickness 12.9 mm Shape Round Glass Mineral Glass,Color Pink,Color Pink Width Material PU,Quartz,20 ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/202012/5160297084364388362.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio Baby-G,BGD570-7,HKD 780,HKD 624,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-907126/cm-0/d-0,Diameter 44.9 mm Thickness 12.9 mm Shape Round Glass Mineral Glass,Color White,Color White Width Material PU,Quartz,20 ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/202012/5051913481869214830.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio Baby-G,BGS100RT-1A,"HKD 1,130",HKD 847,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-905638/cm-0/d-0,Diameter 45.2 mm Thickness 13.3 mm Shape Round Glass Mineral Glass,Color Multi Color,Color Pink & Black Width Material PU,Quartz,10 ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/202006/4968948710697021542.jpg_700x650.ashx,N\A,N\A,N\A,N\A
